Date;Open;High;Low;Close;Volume
2026.02.19 17:00;66396.35;66727.35;65943.95;66377.95;5518
2026.02.19 18:00;66371.90;66496.65;65874.10;66272.65;4136
2026.02.19 19:00;66275.70;67032.75;66148.95;66341.85;4195
2026.02.19 20:00;66339.20;67058.05;66216.55;67014.05;3728
2026.02.19 21:00;67014.05;67175.95;66672.45;67031.65;3142
2026.02.19 22:00;67030.55;67149.15;66803.85;67142.65;2332
2026.02.19 23:00;67129.65;67150.25;66880.85;66905.55;1181
2026.02.20 00:00;66905.55;66982.25;66630.05;66890.45;1341
2026.02.20 01:00;66891.20;67002.35;66793.75;66981.95;1256
2026.02.20 02:00;66980.65;67460.35;66924.35;67200.15;2278
2026.02.20 03:00;67205.65;67332.45;67126.15;67251.45;1575
2026.02.20 04:00;67255.35;67318.15;67153.15;67214.85;1028
2026.02.20 05:00;67216.75;67467.05;67215.15;67336.25;1077
2026.02.20 06:00;67338.25;67366.85;67090.55;67234.65;1160
2026.02.20 07:00;67236.75;68000.65;67175.05;67765.25;1682
2026.02.20 08:00;67765.35;67874.95;67643.85;67821.95;1287
2026.02.20 09:00;67821.95;67968.45;67745.25;67804.65;1113
2026.02.20 10:00;67804.65;67931.65;67728.15;67860.65;1049
2026.02.20 11:00;67860.55;68203.65;67859.35;68189.25;1762
2026.02.20 12:00;68185.65;68292.95;67838.45;67920.45;1468
2026.02.20 13:00;67916.55;67957.95;67260.55;67304.95;1932
2026.02.20 14:00;67308.25;67574.95;67254.95;67523.05;1603
2026.02.20 15:00;67523.05;67523.05;66433.05;66787.95;3770
2026.02.20 16:00;66778.50;67306.05;66641.05;67054.45;4929
2026.02.20 17:00;67056.40;68074.95;66527.15;67556.45;9652
2026.02.20 18:00;67559.25;67897.75;67263.85;67773.15;4974
2026.02.20 19:00;67770.35;67770.35;66923.25;67585.75;5152
2026.02.20 20:00;67580.15;67979.65;67431.95;67903.55;4385
2026.02.20 21:00;67903.95;67989.45;67516.55;67620.25;2317
2026.02.20 22:00;67619.05;67805.55;67493.15;67723.45;1759
2026.02.20 23:00;67720.15;67814.85;67605.05;67794.95;988
2026.02.21 00:00;67785.85;68082.45;67610.05;68045.35;1406
2026.02.21 01:00;68044.80;68212.55;67888.65;67989.85;1143
2026.02.21 02:00;67992.55;68024.55;67764.00;67807.75;776
2026.02.21 03:00;67814.55;67979.15;67809.55;67925.35;603
2026.02.21 04:00;67926.85;68071.15;67883.55;67975.85;547
2026.02.21 05:00;67977.95;67979.55;67511.05;67641.55;974
2026.02.21 06:00;67641.55;67823.55;67565.05;67792.95;668
2026.02.21 07:00;67792.95;67866.75;67776.05;67837.85;475
2026.02.21 08:00;67837.85;67906.30;67732.75;67769.15;481
2026.02.21 09:00;67769.15;67859.55;67728.25;67833.45;349
2026.02.21 10:00;67833.45;68056.55;67784.55;68024.25;286
2026.02.21 11:00;68029.15;68276.95;67948.65;68122.55;897
2026.02.21 12:00;68122.55;68221.85;68116.65;68187.65;566
2026.02.21 13:00;68187.65;68260.45;68058.35;68069.15;737
2026.02.21 14:00;68069.15;68194.95;67893.25;68184.15;768
2026.02.21 15:00;68183.45;68240.95;68084.65;68232.75;611
2026.02.21 16:00;68231.95;68608.15;68162.25;68420.95;1622
2026.02.21 17:00;68425.45;68680.75;68399.95;68590.35;1039
2026.02.21 18:00;68593.75;68611.35;68078.45;68302.85;1554
2026.02.21 19:00;68302.85;68448.85;68172.05;68418.65;884
2026.02.21 20:00;68416.65;68622.25;68362.15;68553.05;788
2026.02.21 21:00;68554.85;68639.85;68503.15;68526.75;645
2026.02.21 22:00;68526.75;68579.15;68175.05;68191.85;696
2026.02.21 23:00;68191.85;68370.35;68154.35;68360.95;636
2026.02.22 00:00;68360.95;68413.55;67869.75;67944.75;1164
2026.02.22 01:00;67942.95;68098.75;67912.85;67945.65;885
2026.02.22 02:00;67948.55;68037.05;67777.95;67914.55;986
2026.02.22 03:00;67914.55;68147.55;67910.45;68136.05;787
2026.02.22 04:00;68132.25;68201.95;67846.15;67883.15;850
2026.02.22 05:00;67883.15;68035.25;67799.15;68016.25;801
2026.02.22 06:00;68016.25;68057.35;67935.55;67955.25;514
2026.02.22 07:00;67956.05;67990.95;67854.75;67952.85;323
2026.02.22 08:00;67952.85;68157.95;67940.75;68012.95;463
2026.02.22 09:00;68014.85;68074.95;67972.35;67981.55;396
2026.02.22 10:00;67981.55;67993.55;67889.05;67925.05;369
2026.02.22 11:00;67925.35;68073.35;67909.35;68028.25;391
2026.02.22 12:00;68028.25;68124.55;67988.15;68102.65;352
2026.02.22 13:00;68103.25;68222.35;68102.65;68182.05;402
2026.02.22 14:00;68182.05;68202.45;67846.35;67904.15;1001
2026.02.22 15:00;67906.85;68012.05;67546.25;67624.55;1394
2026.02.22 16:00;67624.25;67659.45;67330.05;67426.85;1439
2026.02.22 17:00;67426.85;67792.95;67282.65;67662.55;1290
2026.02.22 18:00;67662.55;67702.75;67490.05;67604.95;714
2026.02.22 19:00;67604.95;67607.15;67166.65;67359.55;1069
2026.02.22 20:00;67355.85;67430.95;67288.95;67392.25;549
2026.02.22 21:00;67393.55;67453.65;67371.35;67399.05;409
2026.02.22 22:00;67399.05;67462.75;67318.55;67374.15;497
2026.02.22 23:00;67374.30;67607.05;67374.30;67579.25;484
2026.02.23 00:00;67579.25;67724.95;67451.25;67634.85;910
2026.02.23 01:00;67640.05;67699.35;67438.05;67615.45;1335
2026.02.23 02:00;67620.35;67657.15;66686.05;66705.05;1934
2026.02.23 03:00;66701.65;66701.65;64274.70;64397.45;9537
2026.02.23 04:00;64395.05;64884.25;64295.05;64755.65;3698
2026.02.23 05:00;64761.35;65026.05;64675.05;64909.35;1873
2026.02.23 06:00;64929.15;65002.15;64651.95;64787.85;1343
2026.02.23 07:00;64791.35;65192.05;64781.45;65038.85;1624
2026.02.23 08:00;65038.85;65781.15;65003.55;65730.65;2310
2026.02.23 09:00;65730.65;65989.25;65622.35;65930.85;1906
2026.02.23 10:00;65927.50;65935.65;65542.65;65650.65;1757
2026.02.23 11:00;65647.35;66440.95;65647.35;66387.65;2527
2026.02.23 12:00;66391.25;66578.35;66196.65;66295.45;1973
2026.02.23 13:00;66298.90;66463.65;66077.25;66176.75;1252
2026.02.23 14:00;66177.55;66483.95;65866.85;66253.25;2172
2026.02.23 15:00;66254.95;66401.95;66076.15;66105.95;2076
2026.02.23 16:00;66109.45;66241.05;65505.85;65898.25;5709
2026.02.23 17:00;65899.75;66223.05;65551.05;65629.75;5148
2026.02.23 18:00;65627.95;65693.65;65156.25;65338.25;4762
2026.02.23 19:00;65339.45;65418.75;64117.85;64778.95;5344
2026.02.23 20:00;64779.45;65148.85;64546.45;64600.95;4094
2026.02.23 21:00;64602.15;64813.75;64061.45;64262.25;3704
2026.02.23 22:00;64261.65;64458.95;63852.15;64442.65;3645
2026.02.23 23:00;64433.65;64754.55;64425.05;64530.75;1780
2026.02.24 00:00;64530.75;64982.75;64508.25;64691.25;1564
2026.02.24 01:00;64686.35;64868.95;64495.05;64618.25;1323
2026.02.24 02:00;64621.15;64979.35;64621.15;64910.05;1573
2026.02.24 03:00;64905.85;64906.55;63402.95;64131.95;6575
2026.02.24 04:00;64133.85;64463.75;63973.65;64076.75;3198
2026.02.24 05:00;64075.10;64075.10;63309.75;63557.45;4572
2026.02.24 06:00;63561.05;63597.85;62836.55;63348.85;4159
2026.02.24 07:00;63345.65;63517.85;62675.05;63071.05;3357
2026.02.24 08:00;63068.95;63294.05;62858.55;63051.65;2504
2026.02.24 09:00;63051.35;63334.75;62890.15;63159.45;3102
2026.02.24 10:00;63153.95;63407.15;62976.95;63364.75;2251
2026.02.24 11:00;63364.75;63388.05;62906.65;63221.35;2131
2026.02.24 12:00;63221.35;63344.15;63083.65;63232.25;1757
2026.02.24 13:00;63235.65;63275.05;63027.15;63193.05;2164
2026.02.24 14:00;63196.15;63315.95;62934.35;62938.65;1732
2026.02.24 15:00;62942.05;63073.15;62490.55;62874.55;3501
2026.02.24 16:00;62872.25;63814.15;62736.85;63433.85;6912
2026.02.24 17:00;63434.80;64004.75;63282.15;63950.55;6471
2026.02.24 18:00;63951.50;64399.95;63672.95;64238.85;5660
2026.02.24 19:00;64242.25;64489.45;64021.75;64195.55;3271
2026.02.24 20:00;64194.55;64478.15;63904.85;64399.95;2801
2026.02.24 21:00;64399.95;64711.25;64214.85;64409.15;2869
2026.02.24 22:00;64409.15;64557.85;64286.15;64436.25;2098
2026.02.24 23:00;64422.85;64434.05;63806.85;64012.45;1805
2026.02.25 00:00;64010.05;64203.25;63943.45;64091.65;1242
2026.02.25 01:00;64094.55;64222.05;63822.35;64037.55;1650
2026.02.25 02:00;64040.65;64293.45;63884.45;64194.95;1708
2026.02.25 03:00;64193.55;66274.95;64120.75;65869.65;7340
2026.02.25 04:00;65867.55;66282.25;65838.85;65860.45;3213
2026.02.25 05:00;65864.65;65931.45;65319.15;65369.55;2782
2026.02.25 06:00;65375.65;65631.05;65107.35;65441.55;1876
2026.02.25 07:00;65442.85;65492.35;64736.65;64857.55;2229
2026.02.25 08:00;64859.25;65101.55;64837.25;64872.65;1454
2026.02.25 09:00;64872.65;65169.95;64755.35;64998.05;1667
2026.02.25 10:00;64998.95;65558.25;64935.95;65500.75;1922
2026.02.25 11:00;65497.45;65674.20;65393.95;65531.85;1561
2026.02.25 12:00;65531.85;65624.95;65318.75;65379.65;1199
2026.02.25 13:00;65379.65;65462.95;65175.95;65401.85;1296
2026.02.25 14:00;65399.35;66215.95;65296.65;66044.95;2764
2026.02.25 15:00;66049.75;66649.55;65994.65;66218.05;2989
2026.02.25 16:00;66219.15;66987.95;66183.55;66944.95;5856
2026.02.25 17:00;66942.65;67552.95;66687.95;67378.25;6770
2026.02.25 18:00;67382.05;68304.50;67371.65;68272.25;5137
2026.02.25 19:00;68271.70;68854.75;67996.45;68640.95;5651
2026.02.25 20:00;68638.45;69528.95;68349.55;69298.75;5171
2026.02.25 21:00;69301.55;69379.05;68753.65;69002.95;3604
2026.02.25 22:00;69004.65;69345.55;68592.25;69120.80;3180
2026.02.25 23:00;69119.35;69975.95;68740.90;68886.05;5359
2026.02.26 00:00;68886.45;69155.25;68025.05;68413.45;3575
2026.02.26 01:00;68407.45;68664.85;67577.65;67958.95;4332
2026.02.26 02:00;67954.30;68511.45;67699.05;68305.45;4147
2026.02.26 03:00;68303.65;68674.95;68185.05;68219.95;2864
2026.02.26 04:00;68219.95;68328.85;67780.45;68234.45;2840
2026.02.26 05:00;68239.45;68361.65;68020.85;68192.35;2041
2026.02.26 06:00;68192.35;68830.35;68159.45;68543.25;2557
2026.02.26 07:00;68542.05;68544.45;68100.25;68421.75;2472
2026.02.26 08:00;68417.65;68504.15;68034.65;68154.45;1985
2026.02.26 09:00;68154.45;68272.25;67793.15;67794.15;1953
2026.02.26 10:00;67797.55;68228.95;67759.95;67931.45;2495
2026.02.26 11:00;67932.65;68617.85;67905.85;68559.25;2132
2026.02.26 12:00;68559.25;68696.45;68225.05;68272.15;1847
2026.02.26 13:00;68270.55;68369.85;67952.25;68014.45;1533
2026.02.26 14:00;68014.45;68265.25;67972.65;68138.05;1929
2026.02.26 15:00;68135.55;68179.65;67816.05;67875.35;2231
2026.02.26 16:00;67874.25;68252.65;67243.05;67673.70;7542
2026.02.26 17:00;67668.75;67718.15;66733.35;67359.95;8978
2026.02.26 18:00;67360.15;67548.85;66475.05;66623.95;6939
2026.02.26 19:00;66620.75;67023.05;66567.35;66800.45;4657
2026.02.26 20:00;66797.65;67352.45;66549.65;67280.05;4197
2026.02.26 21:00;67277.60;67869.55;67256.65;67557.25;3567
2026.02.26 22:00;67557.95;67803.55;67244.35;67387.25;2211
2026.02.26 23:00;67376.05;67550.15;67118.15;67433.35;1712
2026.02.27 00:00;67436.25;67599.65;67291.25;67542.65;1159
2026.02.27 01:00;67540.15;67632.15;67368.45;67457.85;1620
2026.02.27 02:00;67457.85;67513.15;66965.35;67203.75;2340
2026.02.27 03:00;67203.95;67355.45;66854.25;67326.45;2923
2026.02.27 04:00;67325.15;67508.65;67226.45;67226.45;1977
2026.02.27 05:00;67228.95;67682.85;67063.25;67572.25;1784
2026.02.27 06:00;67577.95;68178.95;67547.45;67718.65;2653
2026.02.27 07:00;67697.85;67891.75;67643.05;67693.65;1432
2026.02.27 08:00;67695.65;67793.95;67498.15;67622.95;1354
2026.02.27 09:00;67618.95;67743.85;67430.85;67657.75;1924
2026.02.27 10:00;67657.35;68051.35;67628.45;67911.45;2207
2026.02.27 11:00;67912.95;68123.95;67265.85;67329.85;2892
2026.02.27 12:00;67326.75;67397.75;66546.95;66583.55;4118
2026.02.27 13:00;66589.45;66750.65;65927.75;66099.95;4474
2026.02.27 14:00;66098.55;66190.75;65716.95;65903.40;3332
2026.02.27 15:00;65903.75;66319.35;65631.55;66245.05;4095
2026.02.27 16:00;66244.05;66301.05;65666.05;65861.85;6609
2026.02.27 17:00;65860.45;66287.45;65820.75;66073.25;5396
2026.02.27 18:00;66072.55;66099.65;65431.65;65451.35;4657
2026.02.27 19:00;65448.30;65724.15;65095.35;65674.85;4811
2026.02.27 20:00;65676.45;65758.45;65196.65;65278.75;3522
2026.02.27 21:00;65273.45;65426.65;65130.95;65360.85;2582
2026.02.27 22:00;65363.15;65633.45;65357.55;65566.05;2590
2026.02.27 23:00;65592.15;65713.05;65367.45;65501.05;1562
2026.02.28 00:00;65508.25;65642.75;64896.95;65609.75;2219
2026.02.28 01:00;65608.65;65924.95;65521.55;65843.25;1530
2026.02.28 02:00;65843.25;65985.25;65695.05;65913.35;1196
2026.02.28 03:00;65913.35;65941.35;65710.65;65745.65;1240
2026.02.28 04:00;65747.05;65993.95;65734.75;65931.45;893
2026.02.28 05:00;65932.75;65954.95;65721.05;65763.85;899
2026.02.28 06:00;65763.85;65791.65;65460.95;65637.35;1063
2026.02.28 07:00;65638.20;65694.05;65467.45;65559.45;921
2026.02.28 08:00;65559.45;65561.85;62995.30;63187.45;8201
2026.02.28 09:00;63184.75;64299.55;63006.45;63800.80;6626
2026.02.28 10:00;63798.85;63829.85;63381.85;63444.45;1624
2026.02.28 11:00;63441.65;63914.05;63337.85;63628.65;3220
2026.02.28 12:00;63628.15;64018.15;63446.25;63977.05;2627
2026.02.28 13:00;63977.05;64280.05;63758.30;63811.85;2421
2026.02.28 14:00;63813.35;64056.05;63801.45;63989.85;1725
2026.02.28 15:00;63993.75;65190.15;63879.25;65081.45;3782
2026.02.28 16:00;65088.15;65336.95;64263.65;64405.85;5879
2026.02.28 17:00;64409.65;64996.65;64179.05;64813.75;3485
2026.02.28 18:00;64813.65;65185.85;64650.55;65068.25;2611
2026.02.28 19:00;65069.05;65516.35;64815.25;65412.15;2053
2026.02.28 20:00;65406.95;66135.85;65156.65;65881.75;3694
2026.02.28 21:00;65875.90;66630.95;65569.35;66322.25;4273
2026.02.28 22:00;66327.15;67124.95;66156.45;66925.45;4652
2026.02.28 23:00;66927.75;67010.40;66337.05;66698.85;3401
2026.03.01 00:00;66700.75;67726.55;66593.45;67089.05;4553
2026.03.01 01:00;67087.15;67186.65;66714.65;66945.65;2195
2026.03.01 02:00;66945.20;67085.70;66600.85;66765.75;2389
2026.03.01 03:00;66767.15;67678.85;66037.45;67315.05;4652
2026.03.01 04:00;67318.05;68174.85;67312.75;67593.35;5800
2026.03.01 05:00;67589.15;67790.55;67368.85;67480.05;2692
2026.03.01 06:00;67483.35;67586.80;67056.85;67319.35;2225
2026.03.01 07:00;67320.75;67551.35;67178.05;67271.65;1404
2026.03.01 08:00;67271.65;67324.75;66770.55;66903.95;2054
2026.03.01 09:00;66904.15;67207.45;66767.95;67110.55;2012
2026.03.01 10:00;67110.95;67269.05;66442.95;66541.85;2403
2026.03.01 11:00;66546.00;66751.95;66216.70;66383.75;2797
2026.03.01 12:00;66383.75;66711.35;66198.85;66439.95;2075
2026.03.01 13:00;66439.95;66639.45;66351.85;66445.25;1226
2026.03.01 14:00;66445.25;66529.75;66218.95;66271.65;1621
2026.03.01 15:00;66271.65;67331.15;66101.65;66914.75;3449
2026.03.01 16:00;66921.35;67286.95;66732.65;66841.45;4701
2026.03.01 17:00;66827.70;67224.25;66795.55;66820.95;2652
2026.03.01 18:00;66823.05;67088.15;65797.45;66117.45;4126
2026.03.01 19:00;66096.95;66199.45;65696.15;65960.55;3796
2026.03.01 20:00;65963.05;66630.45;65956.45;66291.65;2586
2026.03.01 21:00;66293.15;66328.55;65737.10;65933.35;1815
2026.03.01 22:00;65930.95;65932.45;65053.85;65268.95;3320
2026.03.01 23:00;65268.85;65724.95;65253.65;65637.95;1785
2026.03.02 00:00;65631.55;66467.35;65012.45;65238.25;4014
2026.03.02 01:00;65238.75;66060.95;65093.15;65752.75;4673
2026.03.02 02:00;65753.05;66767.85;65728.25;66486.25;4645
2026.03.02 03:00;66483.25;67052.55;66339.05;66505.65;5332
2026.03.02 04:00;66508.55;66591.95;65866.15;66251.35;3285
2026.03.02 05:00;66254.75;67018.15;66079.45;66799.05;3255
2026.03.02 06:00;66801.35;66955.55;66609.65;66838.65;2193
2026.03.02 07:00;66835.95;66972.95;66532.25;66707.65;2361
2026.03.02 08:00;66710.75;66716.15;66033.15;66185.45;2877
2026.03.02 09:00;66182.65;66191.05;65525.05;65986.05;3242
2026.03.02 10:00;65990.75;66281.75;65633.45;66260.65;3793
2026.03.02 11:00;66252.70;66707.35;66148.05;66148.05;3204
2026.03.02 12:00;66146.65;66366.95;66058.05;66297.65;2352
2026.03.02 13:00;66293.45;66447.15;65984.65;66341.85;2645
2026.03.02 14:00;66340.75;66372.55;65889.25;65938.15;2322
2026.03.02 15:00;65937.15;66116.75;65335.05;65423.95;4218
2026.03.02 16:00;65423.45;67196.75;65248.65;67152.45;8834
2026.03.02 17:00;67152.15;69579.35;66962.55;69098.65;11581
2026.03.02 18:00;69105.35;70075.55;68900.85;69409.25;8725
2026.03.02 19:00;69403.95;69552.15;68765.15;69174.95;5350
2026.03.02 20:00;69174.65;69248.95;68711.65;68857.55;4174
2026.03.02 21:00;68857.85;69032.95;68544.75;68938.35;3487
2026.03.02 22:00;68934.25;69482.45;68543.45;69063.70;5063
2026.03.02 23:00;69074.25;69507.25;68972.35;69382.25;2485
2026.03.03 00:00;69379.50;69469.25;69112.45;69415.55;2092
2026.03.03 01:00;69410.20;69457.45;68713.35;68805.85;2830
2026.03.03 02:00;68805.15;69140.85;68613.20;69060.55;3144
2026.03.03 03:00;69060.10;69225.00;68718.65;68728.05;3618
2026.03.03 04:00;68729.95;68747.15;68196.45;68487.15;3924
2026.03.03 05:00;68490.75;68524.35;68206.15;68348.05;2076
2026.03.03 06:00;68354.25;68431.75;68015.90;68092.95;1951
2026.03.03 07:00;68089.55;68538.35;67820.05;67923.45;3033
2026.03.03 08:00;67922.25;68185.65;67775.05;68079.35;2406
2026.03.03 09:00;68076.75;68242.15;67925.65;68147.65;2295
2026.03.03 10:00;68141.75;68291.75;66871.25;66972.05;4616
2026.03.03 11:00;66973.05;67162.95;66322.25;66623.35;4781
2026.03.03 12:00;66622.85;66983.95;66414.05;66834.85;3550
2026.03.03 13:00;66831.15;67139.55;66746.05;67003.25;3756
2026.03.03 14:00;67000.60;67944.60;67000.60;67367.25;4516
2026.03.03 15:00;67369.95;67409.15;66611.05;66901.65;4642
2026.03.03 16:00;66903.75;67555.75;66125.95;66544.25;9072
2026.03.03 17:00;66541.00;67814.55;66436.05;67708.15;10256
2026.03.03 18:00;67704.85;68980.25;67457.45;68143.75;10421
2026.03.03 19:00;68147.75;68378.25;67596.75;68288.65;7186
2026.03.03 20:00;68284.95;68893.45;67949.70;68606.15;5385
2026.03.03 21:00;68607.75;68855.15;68293.25;68410.85;5583
2026.03.03 22:00;68412.35;68568.45;68060.95;68236.95;4602
2026.03.03 23:00;68224.45;68235.35;67794.05;67992.55;2516
2026.03.04 00:00;67993.55;68499.35;67993.55;68288.15;2346
2026.03.04 01:00;68294.25;68832.10;68221.85;68305.55;2566
2026.03.04 02:00;68305.55;68390.75;67835.05;68072.25;3416
2026.03.04 03:00;68075.15;68879.95;67931.75;68389.65;4263
2026.03.04 04:00;68388.35;68433.25;67956.25;68294.45;3987
2026.03.04 05:00;68293.05;68364.95;67375.05;67703.25;4685
2026.03.04 06:00;67699.85;67932.65;67436.55;67761.15;3450
2026.03.04 07:00;67764.80;68351.65;67648.65;68176.35;3656
2026.03.04 08:00;68175.35;68655.45;68010.95;68479.85;3714
2026.03.04 09:00;68481.25;69613.75;68324.15;69469.75;3928
2026.03.04 10:00;69475.85;71145.15;69117.25;70991.95;6534
2026.03.04 11:00;70990.55;71879.75;70700.25;71496.65;6850
2026.03.04 12:00;71499.35;71859.65;71180.45;71308.10;5008
2026.03.04 13:00;71320.55;71468.25;70897.75;71085.75;3408
2026.03.04 14:00;71085.20;71327.85;70560.55;71310.25;3652
2026.03.04 15:00;71313.95;71588.95;71186.15;71457.55;4082
2026.03.04 16:00;71454.55;72601.85;71273.35;71590.25;9430
2026.03.04 17:00;71573.70;73450.35;71573.70;73363.25;10191
2026.03.04 18:00;73364.75;73477.35;72505.25;73257.35;7609
2026.03.04 19:00;73258.85;73718.25;72898.05;73186.35;6320
2026.03.04 20:00;73186.35;73671.95;72872.95;73659.95;4013
2026.03.04 21:00;73659.25;74024.95;73474.25;73582.85;5132
2026.03.04 22:00;73583.55;73687.15;72968.35;72968.35;3550
2026.03.04 23:00;72981.05;73283.75;72839.30;73275.45;2467
2026.03.05 00:00;73276.55;73493.35;72602.05;72673.55;2459
2026.03.05 01:00;72673.55;72845.55;72288.45;72643.25;2900
2026.03.05 02:00;72645.25;72984.55;72525.35;72732.75;3487
2026.03.05 03:00;72732.85;73260.15;72375.05;72508.55;4498
2026.03.05 04:00;72507.05;72859.75;72311.55;72479.15;3262
2026.03.05 05:00;72480.65;72731.25;72318.05;72476.75;2458
2026.03.05 06:00;72476.05;73061.65;72424.45;72793.95;2661
2026.03.05 07:00;72793.95;72896.05;72220.35;72378.25;2417
2026.03.05 08:00;72379.25;72633.35;72007.35;72531.85;3465
2026.03.05 09:00;72525.75;72643.65;71748.15;72033.85;2765
2026.03.05 10:00;72029.85;72352.95;71739.05;72313.95;3639
2026.03.05 11:00;72312.15;72859.25;72276.85;72572.15;4170
2026.03.05 12:00;72572.85;73539.85;72495.75;73366.45;3683
2026.03.05 13:00;73372.45;73430.05;72757.25;72888.95;3519
2026.03.05 14:00;72891.45;73043.25;72641.05;72857.35;3338
2026.03.05 15:00;72858.65;72909.65;72164.25;72441.25;4140
2026.03.05 16:00;72444.45;72800.55;71924.95;72573.75;7392
2026.03.05 17:00;72581.15;72741.55;71132.85;71631.85;8526
2026.03.05 18:00;71631.75;71631.75;70773.25;71283.35;5897
2026.03.05 19:00;71285.75;71551.95;70622.05;70678.45;5798
2026.03.05 20:00;70674.15;71061.35;70631.25;70971.65;4545
2026.03.05 21:00;70972.95;71402.85;70838.65;70893.75;3425
2026.03.05 22:00;70896.15;71364.05;70815.05;71215.35;4197
2026.03.05 23:00;71210.05;71537.35;70988.75;71107.15;1834
2026.03.06 00:00;71109.85;71334.05;71038.95;71180.55;1463
2026.03.06 01:00;71183.25;71272.75;70748.15;70855.15;1564
2026.03.06 02:00;70855.80;71025.25;70746.15;70955.85;1815
2026.03.06 03:00;70953.15;71267.55;70359.05;71224.85;3731
2026.03.06 04:00;71229.15;71396.15;70993.15;71215.45;2973
2026.03.06 05:00;71214.25;71265.75;70968.85;71050.35;2091
2026.03.06 06:00;71041.45;71093.45;70250.65;70589.45;2399
2026.03.06 07:00;70587.85;70638.65;70112.55;70409.45;2883
2026.03.06 08:00;70406.45;70829.95;70238.35;70575.15;1859
2026.03.06 09:00;70578.45;71156.45;70453.85;71043.55;2385
2026.03.06 10:00;71039.20;71054.15;70710.25;70760.45;2346
2026.03.06 11:00;70766.15;70790.45;70275.55;70540.05;3466
2026.03.06 12:00;70539.65;70777.65;70443.35;70513.35;2075
2026.03.06 13:00;70514.55;70622.75;70168.45;70191.25;2239
2026.03.06 14:00;70191.05;70205.85;69640.45;69902.25;3472
2026.03.06 15:00;69902.15;70308.05;69188.80;69199.25;5205
2026.03.06 16:00;69198.85;69246.65;68146.75;68381.85;9176
2026.03.06 17:00;68379.95;69077.45;68276.85;68470.55;6951
2026.03.06 18:00;68466.95;68774.25;68196.75;68426.45;5576
2026.03.06 19:00;68422.05;68624.15;67719.85;67930.95;4904
2026.03.06 20:00;67930.95;68452.15;67922.05;68151.05;4044
2026.03.06 21:00;68152.25;68452.15;67976.05;68100.85;3119
2026.03.06 22:00;68107.25;68258.95;67733.05;68080.35;3557
2026.03.06 23:00;68076.35;68305.65;67904.75;68260.85;1428
2026.03.07 00:00;68260.95;68412.45;68197.25;68303.55;1082
2026.03.07 01:00;68308.65;68344.15;68068.65;68083.25;985
2026.03.07 02:00;68087.05;68364.65;68087.05;68253.85;947
2026.03.07 03:00;68253.85;68340.55;68154.15;68230.25;925
2026.03.07 04:00;68232.35;68339.15;68032.15;68318.55;856
2026.03.07 05:00;68320.45;68519.05;68073.35;68073.35;1039
2026.03.07 06:00;68074.85;68123.42;67782.05;68034.35;1267
2026.03.07 07:00;68034.35;68116.65;67875.05;67991.55;861
2026.03.07 08:00;67991.05;67999.35;67584.05;67671.95;1322
2026.03.07 09:00;67672.15;67845.35;67419.35;67823.65;1696
2026.03.07 10:00;67826.55;67919.45;67699.95;67777.45;506
2026.03.07 11:00;67777.35;68049.35;67715.65;67979.15;970
2026.03.07 12:00;67979.95;68080.55;67846.75;67860.35;749
2026.03.07 13:00;67860.35;68211.95;67822.65;67985.05;1181
2026.03.07 14:00;67985.05;68062.35;67869.05;67965.75;739
2026.03.07 15:00;67969.15;68056.65;67827.65;67902.55;881
2026.03.07 16:00;67895.85;68065.75;67586.65;67992.05;1768
2026.03.07 17:00;67990.55;68012.65;67746.35;67854.25;1417
2026.03.07 18:00;67854.25;67876.15;67681.25;67767.85;1136
2026.03.07 19:00;67767.85;67919.05;67741.35;67765.25;641
2026.03.07 20:00;67765.25;67765.25;67460.15;67538.65;1532
2026.03.07 21:00;67538.65;67544.85;66900.05;67053.25;2268
2026.03.07 22:00;67051.20;67408.85;67042.75;67366.65;1294
2026.03.07 23:00;67366.65;67456.85;67248.25;67425.55;1082
2026.03.08 00:00;67427.05;67447.05;67064.25;67232.65;1158
2026.03.08 01:00;67234.40;67381.35;67160.35;67235.55;814
2026.03.08 02:00;67237.05;67463.05;67150.25;67164.75;999
2026.03.08 03:00;67165.95;67334.95;67066.15;67277.05;989
2026.03.08 04:00;67265.40;67404.25;66813.15;66905.75;1678
2026.03.08 05:00;66906.05;67069.55;66827.55;66977.25;1356
2026.03.08 06:00;66978.35;67066.65;66523.85;66612.95;1487
2026.03.08 07:00;66610.15;67221.85;66593.55;67123.65;1523
2026.03.08 08:00;67123.65;67209.25;67015.85;67140.05;1049
2026.03.08 09:00;67133.35;67433.35;67127.95;67295.95;1159
2026.03.08 10:00;67292.55;67546.30;67132.45;67510.25;1114
2026.03.08 11:00;67511.75;67873.45;67449.05;67667.55;1670
2026.03.08 12:00;67673.15;68173.95;67669.45;67873.45;1633
2026.03.08 13:00;67868.55;67868.55;67376.75;67491.65;2157
2026.03.08 14:00;67483.05;67624.95;66864.55;67294.55;2756
2026.03.08 15:00;67296.05;67408.45;66798.05;67209.35;2834
2026.03.08 16:00;67209.35;67402.15;67025.55;67307.25;1965
2026.03.08 17:00;67302.15;67344.85;67048.15;67185.95;1694
2026.03.08 18:00;67182.95;67240.95;66773.45;66841.85;1638
2026.03.08 19:00;66854.25;67153.35;66767.05;67026.25;1663
2026.03.08 20:00;67026.65;67046.35;66720.15;66786.35;1375
